,tweet_id,text,tokenized_text
1537,1521277579130736640,"🧵Attempting to understand Autistic people &amp; culture is difficult for many, because of the chasm between a) the pseudo-scientific and culturally biased behaviourist framing of autism in the DSM and b) accounts of Autistic ways of being articulated in the neurodiversity paradigm. https://t.co/z42YpWSV4q","🧵 attempting to understand autistic people & culture is difficult for many , because of the chasm between a ) the pseudo - scientific and culturally biased behaviourist framing of autism in the <allcaps> dsm </allcaps> and b ) accounts of autistic ways of being articulated in the neurodiversity paradigm . <url>"
1538,1521277402684399616,"@rathacat I’m reluctant to leave my best source for covid, chronic illness, and neurodiversity news.  We got a smidge of precipitation here last night, so my allergies have gone from miserable to annoying.  Yay!","<user> i ’ m reluctant to leave my best source for covid , chronic illness , and neurodiversity news . we got a smidge of precipitation here last night , so my allergies have gone from miserable to annoying . yay !"
1539,1521277380236615683,"Microsoft Inclusive Hiring And Accessibility Boss Neil
Barnett... https://t.co/tzsuquamUs https://t.co/vkyCcXNSaq",microsoft inclusive hiring and accessibility boss neil barnett . <repeated> <url> <url>
1540,1521276528784515072,"@jornbettin @mariemarm No, a part of the discussion is about the need for medical investigation of co-occurring conditions within the neurodiversity model.
The other part is about the distinction between perspectivism and perspectival perception.","<user> <user> no , a part of the discussion is about the need for medical investigation of co - occurring conditions within the neurodiversity model . the other part is about the distinction between perspectivism and perspectival perception ."
1543,1521272056780062720,@twillierod @mariemarm How would you summarise the discussion? The relative roles of the medical model and neurodiversity paradigm?,<user> <user> how would you summarise the discussion ? the relative roles of the medical model and neurodiversity paradigm ?
1546,1521270949173243909,"Solutions to hiring the neurodivergent include recruiting - but equally important: training &amp; education chosen by leadership for their Talent Acquisition / HR. 

It's a ""win-win-win"" Yes - that's 3 wins!

(Society / Company / Individual)

https://t.co/zpPTT5gpP0

#neurodiversity","solutions to hiring the neurodivergent include recruiting - but equally important : training & education chosen by leadership for their talent acquisition / hr . it ' s a "" win - win - win "" yes - that ' s <number> wins ! ( society / company / individual ) <url> <hashtag> neurodiversity </hashtag>"
1547,1521270643756437504,"@EricMGarcia @NotLasers @JustStimming @stevesilberman @drstevenkapp @aneeman Jay have you seen/read Steven Kapp’s (ed.) Book Autistic Community and the Neurodiversity Movement: Stories from the Frontline? Entire book is open access, with a specific chapter from Ari/Steven on the DSM-5 and their involvement as autistic advocates:
 https://t.co/zk71JC5voI","<user> <user> <user> <user> <user> <user> jay have you seen / read steven kapp ’ s ( ed . ) book autistic community and the neurodiversity movement : stories from the frontline ? entire book is open access , with a specific chapter from ari / steven on the <allcaps> dsm </allcaps> - <number> and their involvement as autistic advocates : <url>"
1553,1521265597086109697,"The Owl House is just peak queer neurodiversity 

*chef's kiss*",the owl house is just peak queer neurodiversity * chef ' s kiss *
1555,1521263327137173504,GHF Press' @DiscoveringDyscalculia by Laura Jackson is available now: https://t.co/WhpybbDP5K AND catch Laura on @TiltParenting podcast here: https://t.co/EbLzdDK3wW #dyscalculia #2e #twiceexceptional #gifted #Neurodivergent #Neurodiversity #math #Maths #Mathematics #STEM https://t.co/NT8KPDr9NV,<allcaps> ghf </allcaps> press ' <user> by laura jackson is available now : <url> <allcaps> and </allcaps> catch laura on <user> podcast here : <url> <hashtag> dyscalculia </hashtag> <hashtag> 2 e </hashtag> <hashtag> twice exceptional </hashtag> <hashtag> gifted </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> math </hashtag> <hashtag> maths </hashtag> <hashtag> mathematics </hashtag> <hashtag> stem </hashtag> <url>
1556,1521263267192188932,"“Normalize including FASD in conversations about disabilities and mental health.”
- @alextfasd  

#FASD #MentalHealth #MentalHealthWeek #Neurodiversity #DisabilityTwitter https://t.co/cbqC2ifTpX",“ normalize including <allcaps> fasd </allcaps> in conversations about disabilities and mental health . ” - <user> <hashtag> fasd </hashtag> <hashtag> mental health </hashtag> <hashtag> mental health week </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> disability twitter </hashtag> <url>
1562,1521259869722005506,"I don't know,,, I guess the point of this thread is, I want the next generation of autistic kids to be aware of being autistic, as long as they have a neurodiversity affirming support system around them - all autistics need this. (7/8)","i do not know , , , i guess the point of this thread is , i want the next generation of autistic kids to be aware of being autistic , as long as they have a neurodiversity affirming support system around them - all autistics need this . ( <number> / <number> )"
1564,1521258874631720960,"I'm always looking for ways to be a more inclusive leader. If you are too, please join us in this webinar on Actively Including Neurodiversity in the Workplace on Wednesday, May 11, 7:00pm EDT. 

""Communities across the world are p…https://t.co/bdPXUzvt7C https://t.co/iUok9Wx8bH","i am always looking for ways to be a more inclusive leader . if you are too , please join us in this webinar on actively including neurodiversity in the workplace on wednesday , <date> , <time> <allcaps> edt </allcaps> . "" communities across the world are p … <url> <url>"
1565,1521257047643336704,"@ravengabrielson @mmmaddEEE Here  are a couple of good recent reads. https://t.co/ZZRoVR7f8h

https://t.co/IMnQbPFgNF",<user> <user> here are a couple of good recent reads . <url> <url>
1566,1521256858740133890,"Microsoft Inclusive Hiring And Accessibility Boss Neil Barnett Talks Embracing Neurodiverse Workers, New Neurodiversity Career Connector Tool https://t.co/M1o30u9CkU https://t.co/TRSddKcKmi","microsoft inclusive hiring and accessibility boss neil barnett talks embracing neurodiverse workers , new neurodiversity career connector tool <url> <url>"
1567,1521256657254244356,It shouldn’t matter how slowly a child learns as long as we encourage them to keep learning #autism #asd #autismontario #autismspectrum #BeTheChange #neurodiversity #endthestigma #autismparents #aba #autismawareness https://t.co/KnHuM4Tm5R,it shouldn ’ t matter how slowly a child learns as long as we encourage them to keep learning <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <hashtag> autism parents </hashtag> <hashtag> aba </hashtag> <hashtag> autism awareness </hashtag> <url>
1568,1521256359156617217,"Microsoft Inclusive Hiring And Accessibility Boss Neil Barnett Talks Embracing Neurodiverse Workers, New Neurodiversity Career Connector Tool https://t.co/UD7S9H8mut https://t.co/8AamY2rDfW","microsoft inclusive hiring and accessibility boss neil barnett talks embracing neurodiverse workers , new neurodiversity career connector tool <url> <url>"
1569,1521255221300764674,"Scheduling can be fluid...and respond to the needs of the day. 
Rigid structure doesn't fit well with homeschooling.

Individual Scheduling For Home School Freedom: https://t.co/Yt3LB19Pt6

#neurodiversity #homeEd #homeschool #TeachingParent #unschool https://t.co/EPNkAVJYm0",scheduling can be fluid . <repeated> and respond to the needs of the day . rigid structure does not fit well with homeschooling . individual scheduling for home school freedom : <url> <hashtag> neurodiversity </hashtag> <hashtag> home ed </hashtag> <hashtag> homeschool </hashtag> <hashtag> teaching parent </hashtag> <hashtag> un school </hashtag> <url>
1573,1521253490588360705,@jornbettin @mariemarm It is not about the medical model vs neurodiversity model. That’s a misrepresentation.,<user> <user> it is not about the medical model vs neurodiversity model . that ’ s a misrepresentation .
1574,1521253300490108928,"'I always felt like an alien': Tackling neurodiversity in the workplace - @NikkiMandow 
https://t.co/RigYKmn5pH",' i always felt like an alien ' : tackling neurodiversity in the workplace - <user> <url>
1575,1521253083891654657,"Microsoft Inclusive Hiring And Accessibility Boss Neil Barnett Talks Embracing Neurodiverse Workers, New Neurodiversity Career Connector Tool https://t.co/E13VT8tklY https://t.co/EN7Tx5jwkQ","microsoft inclusive hiring and accessibility boss neil barnett talks embracing neurodiverse workers , new neurodiversity career connector tool <url> <url>"
1576,1521252900697260035,"A smaller study in 2020 looked at the rates of joint hypermobility in adults with autism, ADHD, &amp; Tourette syndrome. This study found that 50% of their 100 participants had some form of generalized joint laxity.

#EDS  #Hypermobility #neurodivergent #neurodiversity #ADHDTwitter https://t.co/ZVEWK6MQx4","a smaller study in <number> looked at the rates of joint hypermobility in adults with autism , <allcaps> adhd </allcaps> , & tourette syndrome . this study found that <percent> of their <number> participants had some form of generalized joint laxity . <hashtag> eds </hashtag> <hashtag> hypermobility </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd twitter </hashtag> <url>"
