,tweet_id,text,tokenized_text
1937,1566632315022819329,book[READ] NeuroTribes: The Legacy of Autism and the Future of Neurodiversity link&gt;&gt; https://t.co/Voak8aXEVx https://t.co/wmUmfJy9at,book [ <allcaps> read </allcaps> ] neurotribes : the legacy of autism and the future of neurodiversity link > > <url> <url>
1943,1566629431116206081,"@AerinCloud @DisabledEliza ADHD is a non-pathological category of neurodiversity that's only considered a ""disability"" or ""disorder"" because society wants us to conform like little factory robots. So just remember the ""problem"" isn't you, it's them.","<user> <user> <allcaps> adhd </allcaps> is a non - pathological category of neurodiversity that ' s only considered a "" disability "" or "" disorder "" because society wants us to conform like little factory robots . so just remember the "" problem "" is not you , it ' s them ."
1950,1566622275922628608,"Here's @AFP Seoul's reporting on SKorea's ongoing debate on autism &amp; neurodiversity -- prompted by a mega-hit K-drama series on @Netflix -- compiled by @AJEnglish. We spoke to actress Park Eun-bin, as well as a S.Korean on the spectrum, among others. W/@cat_barton and @yelimlee https://t.co/X7QHkrFkK7","here ' s <user> seoul ' s reporting on skorea ' s ongoing debate on autism & neurodiversity - - prompted by a mega - hit k - drama series on <user> - - compiled by <user> . we spoke to actress park eun - bin , as well as a s . korean on the spectrum , among others . w / <user> and <user> <url>"
1954,1566616210707546114,"@nadinepresley Fun! I’d love if you’d consider some
of my books! RodneyWasATortoise, deals with the death of a beloved pet, as well as how to be a friend to someone grieving, plus 2⭐️ reviews. TrampolineBoy is about inclusion &amp;neurodiversity. Teacher resources on my website too! https://t.co/O2AHKlWCeL","<user> fun ! i ’ d love if you ’ d consider some of my books ! rodneywasatortoise , deals with the death of a beloved pet , as well as how to be a friend to someone grieving , plus <number> ⭐ ️ reviews . trampolineboy is about inclusion & neurodiversity . teacher resources on my website too ! <url>"
1956,1566614173001588736,"Good games always attract autistic people. So statistically, by counting the number of autistic players per a game, you can value the quality of that game. Fuck reviewers/critics. Neurodiversity will guide the way as a beacon of hope in this gloomy gaming landscape. https://t.co/ag8wieWWw8","good games always attract autistic people . so statistically , by counting the number of autistic players per a game , you can value the quality of that game . fuck reviewers / critics . neurodiversity will guide the way as a beacon of hope in this gloomy gaming landscape . <url>"
1960,1566612839934173186,"""Full of practical things to help my students read. 
-- can’t wait to share this with my team...""

--AMAZON REVIEW

DYSLEXIA TOOL KIT Expanded Edition
https://t.co/pd3IIiAuDV

#dyslexia #teaching #reading #neurodiversity #homeschool https://t.co/lmD7lzPOao",""" full of practical things to help my students read . - - can ’ t wait to share this with my team . <repeated> "" - - <allcaps> amazon review </allcaps> <allcaps> dyslexia tool kit </allcaps> expanded edition <url> <hashtag> dyslexia </hashtag> <hashtag> teaching </hashtag> <hashtag> reading </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> homeschool </hashtag> <url>"
1963,1566610425801834496,"@sunflwrsolarian Lol YES also cc @karina_codes this looks like an integral part of modern infrastructure

Btw not sure if I've told you but the Pokémon on the pic is Eevee which @autismsupsoc pointed out is a great neurodiversity mascot (= endless ways for nd kids to grow up to be nd adults)",<user> lol <allcaps> yes </allcaps> also cc <user> this looks like an integral part of modern infrastructure btw not sure if i have told you but the pokémon on the pic is eevee which <user> pointed out is a great neurodiversity mascot <happy> endless ways for nd kids to grow up to be nd adults )
1965,1566607303348031489,Many Autistic People Have to Recover from Socializing: https://t.co/zWel10WhTd #autistic #autism #neurodivergent #neurodiversity Please RT https://t.co/VutCnVh5R5,many autistic people have to recover from socializing : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> please rt <url>
1966,1566606411412504579,"A lesson I first heard when I was an undergrad student @UCBerkeley but it took me almost 30 years to learn:
Think intensively
Listen attentively
Speak modestly 
@MayoClinic 
@MayoClinicNeuro 
@missionbrainorg 
#Neurosurgery 
#Neurodiversity 
@harvardmed",a lesson i first heard when i was an undergrad student <user> but it took me almost <number> years to learn : think intensively listen attentively speak modestly <user> <user> <user> <hashtag> neurosurgery </hashtag> <hashtag> neurodiversity </hashtag> <user>
1967,1566603798738604032,"@ElonFanboysSuck @Harry1Storm @pastorshapes @corpofreason @5yearmadness @Alfreedolll @jk_rowling @TwitterSupport Dude, you really are the most useless dickhead I've had to converse with in a long time...
""Neurodiversity"" in its bio. 
""Autistic"" on its wiki page. 
All public info. 
I'm putting you on mute now, you can howl into the void","<user> <user> <user> <user> <user> <user> <user> <user> dude , you really are the most useless dickhead i have had to converse with in a long time . <repeated> "" neurodiversity "" in its bio . "" autistic "" on its wiki page . all public info . i am putting you on mute now , you can howl into the void"
1968,1566603701850193922,"What if my evolving diagnosis
Is so much more than pathology?
What if it’s not illness?
What if its capacity?

NEURODIVERGENT https://t.co/V3Uq0QdOH8
visuals by @BLACKICONIC5 
#mentalhealth #mentalillness #Neurodiversity #Neurodivergent #poetry #anarchy #liberation #bipolar #joy https://t.co/atbtZdYwIg",what if my evolving diagnosis is so much more than pathology ? what if it ’ s not illness ? what if its capacity ? <allcaps> neurodivergent </allcaps> <url> visuals by <user> <hashtag> mental health </hashtag> <hashtag> mental illness </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> poetry </hashtag> <hashtag> anarchy </hashtag> <hashtag> liberation </hashtag> <hashtag> bipolar </hashtag> <hashtag> joy </hashtag> <url>
1969,1566602386155642880,Great #FirstPerson. #Neurodiversity https://t.co/vD0xAkgISV,great <hashtag> first person </hashtag> . <hashtag> neurodiversity </hashtag> <url>
1970,1566601061095600128,So today in neurodiversity club the kids all started talking about how they watch themselves through a video screen when they get overwhelmed in class or their parents are yelling at them and I’m like “hey that’s dissociation and it’s a stress/trauma response!” 😬,so today in neurodiversity club the kids all started talking about how they watch themselves through a video screen when they get overwhelmed in class or their parents are yelling at them and i ’ m like “ hey that ’ s dissociation and it ’ s a stress / trauma response ! ” 😬
1976,1566594966956253185,"Like this wouldn't be a sensitive topic if it wasn't stigmatized, and I could have real convos w/ my family (and clients tbh) w/o fucking coming away feeling like shit because I'm shamed for considering autistic traits and neurotypes a natural and essential part of neurodiversity","like this would not be a sensitive topic if it wasn ' t stigmatized , and i could have real convos w / my family ( and clients tbh ) w / o fucking coming away feeling like shit because i am shamed for considering autistic traits and neurotypes a natural and essential part of neurodiversity"
1981,1566584345308958722,With 88% of the total voting so far... We won't have a country recognizing neurodiversity. ~ sad. https://t.co/lQA9sCxtf4,with <percent> of the total voting so far . <repeated> we will not have a country recognizing neurodiversity . ~ sad . <url>
1985,1566575566072995841,"I will be speaking at the Vibrant Living Global Summit a week from Monday on Neurodiversity Superpowers. It's free to attend live, and I encourage you to join me.

https://t.co/CawX2Wia4N https://t.co/zpRoqZpomT","i will be speaking at the vibrant living global summit a week from monday on neurodiversity superpowers . it ' s free to attend live , and i encourage you to join me . <url> <url>"
1990,1566573909847072768,"Our neurodiverse friendly and inclusive adult acting classes are now available for sign up.
Classes start Tuesday october 11th
https://t.co/B124WBVz6W
Only available for those in Perth, WA
#Neurodiversity #acting #Perth","our neurodiverse friendly and inclusive adult acting classes are now available for sign up . classes start tuesday <date> <url> only available for those in perth , wa <hashtag> neurodiversity </hashtag> <hashtag> acting </hashtag> <hashtag> perth </hashtag>"
1995,1566568825683935236,@mccanehd @AndrewSnarks @BronxLaugher @garrettkidney You use jigsaw pieces as a symbol for neurodiversity. Your opinion is literally irrelevant.,<user> <user> <user> <user> you use jigsaw pieces as a symbol for neurodiversity . your opinion is literally irrelevant .
1997,1566566279309402113,"@phil_monk31 knows what it is like to be #dyslexic in tech and learned to spot employers and teams that  support his continued career progression.  Catch the progression story on @NerdJourney. #Dyslexia  @vmwocto #vexpert #Neurodiversity #tinker
https://t.co/KJYWxyoDEG",<user> knows what it is like to be <hashtag> dyslexic </hashtag> in tech and learned to spot employers and teams that support his continued career progression . catch the progression story on <user> . <hashtag> dyslexia </hashtag> <user> <hashtag> v expert </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> tinker </hashtag> <url>
1999,1566563233284198401,"I think what bothers/scares me the most is that my mom hates talk about mental health, neurodiversity, etc...

I think there is a 70% chance that it is NOT on the spectrum and a 30% chance I'm on the spectrum","i think what bothers / scares me the most is that my mom hates talk about mental health , neurodiversity , etc . <repeated> i think there is a <percent> chance that it is <allcaps> not </allcaps> on the spectrum and a <percent> chance i am on the spectrum"
2008,1566730143246307330,@sometherapist These statistics are frightening. They are not discussed enough. There also needs to be a breakdown of risk/ ideation among comorbidity comrorbidy groups as many GD people have ASD / neurodiversity. Are there any studies independent of GD?,<user> these statistics are frightening . they are not discussed enough . there also needs to be a breakdown of risk / ideation among comorbidity comrorbidy groups as many gd people have <allcaps> asd </allcaps> / neurodiversity . are there any studies independent of gd ?
