,tweet_id,text,tokenized_text
3374,1456563002942107649,"Tracking Neurodiversity in D,E&amp;I comes with challenges, including lack of diagnosis, particularly in the older generations. Stigma and disclosure play roles too. Role-models to challenge stereotypes will be key in addressing some of these challenges in businesses. https://t.co/aCUHje9TrP","tracking neurodiversity in d , e & i comes with challenges , including lack of diagnosis , particularly in the older generations . stigma and disclosure play roles too . role - models to challenge stereotypes will be key in addressing some of these challenges in businesses . <url>"
3375,1456562573466275841,Rainbow Blue enjoyed learning about Neurodiversity and how everyone is different during our trip to The Junior Library today. https://t.co/9rdxiWzQeW,rainbow blue enjoyed learning about neurodiversity and how everyone is different during our trip to the junior library today . <url>
3379,1456557253289549824,"@roryreckons My current employer does some defence work, so stuff like pridewashing our logo would have seemed hollow/creepy. We're trying ""show don't tell"" to be sincere, with employee profiles and guest speakers - a ~VP published an interview about their own neurodiversity to reduce stigma.","<user> my current employer does some defence work , so stuff like pridewashing our logo would have seemed hollow / creepy . we are trying "" show do not tell "" to be sincere , with employee profiles and guest speakers - a ~ vp published an interview about their own neurodiversity to reduce stigma ."
3380,1456554696638799874,"Some testimonials from students of the Neuro Change programme :)

Read more here:  https://t.co/nQ8uVLWiTK 

#fridaymorning #weekendvibes #thoughts #brain #neuroscience #Neurodiversity https://t.co/0doshYzduT",some testimonials from students of the neuro change programme <happy> read more here : <url> <hashtag> friday morning </hashtag> <hashtag> weekend vibes </hashtag> <hashtag> thoughts </hashtag> <hashtag> brain </hashtag> <hashtag> neuroscience </hashtag> <hashtag> neurodiversity </hashtag> <url>
3385,1456656830994784256,"YALSA's  AM Pre-Conference event, ""A Place to Belong: Supporting Neurodiversity and Mental Health in Your Library' is igniting great conversations on the importance of self-care. #YALSA2021 https://t.co/nflT1K7B5a","<allcaps> yalsa </allcaps> ' s am pre - conference event , "" a place to belong : supporting neurodiversity and mental health in your library ' is igniting great conversations on the importance of self - care . <hashtag> yalsa 2021 </hashtag> <url>"
3386,1456656561674330116,"Join us for our next free virtual #Linkages program, #Neurodiversity &amp; #Inclusion in Jewish Communities, on 11/18 at 11 am! Register online today: https://t.co/v41NjZPc67 #disability #awareness #education #Judaism https://t.co/vvu3EKueL1","join us for our next free virtual <hashtag> linkages </hashtag> program , <hashtag> neurodiversity </hashtag> & <hashtag> inclusion </hashtag> in jewish communities , on <number> / <number> at <number> am ! register online today : <url> <hashtag> disability </hashtag> <hashtag> awareness </hashtag> <hashtag> education </hashtag> <hashtag> judaism </hashtag> <url>"
3387,1456654901338116105,A powerful launch by Neurodiversity at Oxford. Please watch. https://t.co/vSVYB85pkc,a powerful launch by neurodiversity at oxford . please watch . <url>
3388,1456653261268738062,"Find out how to make your hiring process as inclusive as possible by watching our recent neurodiversity event.

There's a link for a recording of the event in the comments section. https://t.co/ME1kZKtla0",find out how to make your hiring process as inclusive as possible by watching our recent neurodiversity event . there ' s a link for a recording of the event in the comments section . <url>
3389,1456652843855884289,"🔥 Schnumn @Schnumn is a full-time freelance comic artist and digital illustrator based in the UK writing and illustrating introspective comics about mental health, neurodiversity and the general struggles of being a human being in an overwhelming world. https://t.co/m3B8EN8g2a","🔥 schnumn <user> is a full - time freelance comic artist and digital illustrator based in the uk writing and illustrating introspective comics about mental health , neurodiversity and the general struggles of being a human being in an overwhelming world . <url>"
3394,1456650799283638279,@ProjectOrthus @eco_evo_nerd It overshadows the whole neurodiversity issue. People use introverted for neurodiversity or for depression etc. It is therefore used as a cover up as well,<user> <user> it overshadows the whole neurodiversity issue . people use introverted for neurodiversity or for depression etc . it is therefore used as a cover up as well
3396,1456649765345705985,"I’m done softening my “edges” to make other people comfortable

#Autistic #Autism #NeuroDiversity #Autistic #JustSaying #neurodivergent @ Texas https://t.co/j3a890zJji",i ’ m done softening my “ edges ” to make other people comfortable <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro diversity </hashtag> <hashtag> autistic </hashtag> <hashtag> just saying </hashtag> <hashtag> neuro divergent </hashtag> @ texas <url>
3397,1456649537020436487,@KarenVelthuys shares importance of #learningstyles #Neurodiversity #LGTW2021 #careermonth #careerdevelopment @macd_lgtw @ArtsTechCentre @louis_riel_sd #insightful #practical,<user> shares importance of <hashtag> learning styles </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> lgtw 2021 </hashtag> <hashtag> career month </hashtag> <hashtag> career development </hashtag> <user> <user> <user> <hashtag> insightful </hashtag> <hashtag> practical </hashtag>
3399,1456649227874963456,"@drdevonprice YES
“Neurodiversity” cannot just be for the few with “acceptable” diagnoses",<user> <allcaps> yes </allcaps> “ neurodiversity ” cannot just be for the few with “ acceptable ” diagnoses
3401,1456649024908447750,"Listen now to episode 1 of the Neurodiverse Life podcast with Helen Wilson. Her first guest is Gavin O'Meara from @FENews who talks about neurodiversity in the education sector and his own experiences with neurodiversity in education.
https://t.co/HmU8ha3cry https://t.co/1IFQKxnCzk",listen now to episode <number> of the neurodiverse life podcast with helen wilson . her first guest is gavin o ' meara from <user> who talks about neurodiversity in the education sector and his own experiences with neurodiversity in education . <url> <url>
3407,1456643794296872970,"@cm191993 If you have not seen this, you may find of interest: https://t.co/l6ww8WMWzV","<user> if you have not seen this , you may find of interest : <url>"
3410,1456641201768054784,"Watch the award-winning documentary The Reason I Jump on Sunday, November 7 at 7 PM in Wilson Hall, room 402.

The film is an immersive exploration of neurodiversity through the experiences of nonspeaking autistic people.

Watch the trailer: https://t.co/w1BxC2GF8O https://t.co/qT3Wv6h4MO","watch the award - winning documentary the reason i jump on sunday , <date> at <number> pm in wilson hall , room <number> . the film is an immersive exploration of neurodiversity through the experiences of nonspeaking autistic people . watch the trailer : <url> <url>"
3411,1456641142229921803,"The UC Davis Neurodiversity Summit starts in 45 minutes!

#neurodiversity https://t.co/bsF6LM5xZk",the uc davis neurodiversity summit starts in <number> minutes ! <hashtag> neurodiversity </hashtag> <url>
3414,1456640884108185606,@LivesinColor @AuthorJVinson2 Wow. 🤦‍♀️ You need to read this: https://t.co/l4SfHNK1nY #Autism #ActuallyAutistic #Neurodiversity,<user> <user> wow . 🤦 ‍ ♀️ you need to read this : <url> <hashtag> autism </hashtag> <hashtag> actually autistic </hashtag> <hashtag> neurodiversity </hashtag>
3415,1456640649571315713,Black Neurodiversity Assessment Fund https://t.co/4NpLraF9cA,black neurodiversity assessment fund <url>
3416,1456640157629702144,ND Mode - Neurodiversity  in the Workplace https://t.co/Va1XGNuXfb,nd mode - neurodiversity in the workplace <url>
3418,1456639308878827520,STOP IT! Result of soft #neurodiversity. https://t.co/BvTcwNQmgU,<allcaps> stop it </allcaps> ! result of soft <hashtag> neurodiversity </hashtag> . <url>
3420,1456639188846137349,"Meet the Leeds Uni law grad shining a light on neurodiversity! 

Amelia Platton highlights the problems and possible solutions for the legal profession. 

#lawfirms #law #legaljobs #lawjobs #neurodiversity #diversity #ADHD #dyslexia #dyspraxia

https://t.co/GjcQDRLcXo",meet the leeds uni law grad shining a light on neurodiversity ! amelia platton highlights the problems and possible solutions for the legal profession . <hashtag> law firms </hashtag> <hashtag> law </hashtag> <hashtag> legal jobs </hashtag> <hashtag> law jobs </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> diversity </hashtag> <hashtag> adhd </hashtag> <hashtag> dyslexia </hashtag> <hashtag> dyspraxia </hashtag> <url>
3423,1456637688984088585,"Dyslexic students are suddenly able to write what's in their heads when they learn Text-to-Speech and Speech-to-Text. More here--

Speech-to-Text is a Dyslexia Tool: https://t.co/cI3xyQWqK1

#Dyslexia #parenting #teaching #technology #education #Neurodiversity https://t.co/gRuyqP4WYC",dyslexic students are suddenly able to write what ' s in their heads when they learn text - to - speech and speech - to - text . more here - - speech - to - text is a dyslexia tool : <url> <hashtag> dyslexia </hashtag> <hashtag> parenting </hashtag> <hashtag> teaching </hashtag> <hashtag> technology </hashtag> <hashtag> education </hashtag> <hashtag> neurodiversity </hashtag> <url>
3425,1456637487846236166,ADHD Things #adhd #anxiety #mentalhealth #adhdawareness #mentalhealthawareness #adhdproblems #adhdlife #neurodiversity #adhdsupport #adhdbrain #adultadhd #adhdmemes https://t.co/fmKdAzD2Kv,<allcaps> adhd </allcaps> things <hashtag> adhd </hashtag> <hashtag> anxiety </hashtag> <hashtag> mental health </hashtag> <hashtag> adhd awareness </hashtag> <hashtag> mental health awareness </hashtag> <hashtag> adhd problems </hashtag> <hashtag> adhd life </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd support </hashtag> <hashtag> adhd brain </hashtag> <hashtag> adult adhd </hashtag> <hashtag> adhd memes </hashtag> <url>
3426,1456636972324163586,Thanks so much to author @jscottsavage for coming to @WilsonsCreekInt to speak! The students and teachers loved his presentation about neurodiversity and how to write a story! @officialSPS https://t.co/7iwbuvKgp8,thanks so much to author <user> for coming to <user> to speak ! the students and teachers loved his presentation about neurodiversity and how to write a story ! <user> <url>
3429,1456636146360913936,"@milton_damian If they use SBC as an example of a neurodiversity adherent just because he sometimes says the word, that's not a good sign. He is personally responsible for some of the worst myths and deficit narratives, and never owned up to it. To say nothing of the more recent nonsense.","<user> if they use <allcaps> sbc </allcaps> as an example of a neurodiversity adherent just because he sometimes says the word , that ' s not a good sign . he is personally responsible for some of the worst myths and deficit narratives , and never owned up to it . to say nothing of the more recent nonsense ."
