,tweet_id,text,tokenized_text
2494,1467805119882346501,#DisabilityHistoryMonth ‘Are we getting Disability and Neurodiversity Inclusion right?’ https://t.co/5YbPLNsaLW,<hashtag> disability history month </hashtag> ‘ are we getting disability and neurodiversity inclusion right ? ’ <url>
2495,1467804538484801536,"Wow that was fun, if a lil scary. I was asked about the science, anyone who’s ever been in training with me will know how anxious I get about remembering things correctly - 4 work I always triple check my calcs. So hope I got it right this time!😅 #Neurodiversity #anxiety https://t.co/MYFWxe7BUF","wow that was fun , if a lil scary . i was asked about the science , anyone who ’ s ever been in training with me will know how anxious i get about remembering things correctly - <number> work i always triple check my calcs . so hope i got it right this time ! 😅 <hashtag> neurodiversity </hashtag> <hashtag> anxiety </hashtag> <url>"
2497,1467802379441553412,"The transition into #hybridworking has been hard for many people, especially for the #neurodiverse. To ensure that #futureworkplaces are truly #inclusive, we need to think about how to accommodate people who think and learn differently.https://t.co/OqGlIK2M7f","the transition into <hashtag> hybrid working </hashtag> has been hard for many people , especially for the <hashtag> neuro diverse </hashtag> . to ensure that <hashtag> future workplace s </hashtag> are truly <hashtag> inclusive </hashtag> , we need to think about how to accommodate people who think and learn differently . <url>"
2500,1467800407607070722,"@PabloNazareno1 @bookwormbilly @BookmarksMag But on a serious side note,  literacy will be poor for many because of neurodiversity issues, stuff arround Dyslexia. Adhd and the like.   But academia isn't geared towards folks who dont suffer with it.   This is why the world is at odds on many levels.","<user> <user> <user> but on a serious side note , literacy will be poor for many because of neurodiversity issues , stuff arround dyslexia . adhd and the like . but academia is not geared towards folks who dont suffer with it . this is why the world is at odds on many levels ."
2501,1467800216065785856,"If you want to start 2022 off right, book training on neurodiversity and the built environment, which covers designing for neurodiversity and wellbeing, &amp; includes an audit exercise. 

20 Jan. Book now. 👉 https://t.co/xBLnSNyzng https://t.co/XV9u31uNR5","if you want to start <number> off right , book training on neurodiversity and the built environment , which covers designing for neurodiversity and wellbeing , & includes an audit exercise . <date> . book now . 👉 <url> <url>"
2503,1467798712110002183,Why Sensory-Friendly in Today’s World? https://t.co/RQD7BFsObd #sensoryfriendlysolutions #sensoryoverload #parenting #neurodiversity #autism #sensoryfriendly,why sensory - friendly in today ’ s world ? <url> <hashtag> sensory friendly solutions </hashtag> <hashtag> sensory overload </hashtag> <hashtag> parenting </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> sensory friendly </hashtag>
2507,1467797062729093120,"This accessible intro to the legal issues around neurodiversity at work highlights the good work of ND campaigners and researchers. 

One for all employers looking to learn and improve practice 

https://t.co/qzZhnDgK5o",this accessible intro to the legal issues around neurodiversity at work highlights the good work of nd campaigners and researchers . one for all employers looking to learn and improve practice <url>
2508,1467796697757765636,"#AskingAutistics - Monotropic thinking is the theory that autistic people focus on small detail, whilst blocking the 'bigger picture'. Is monotropic thinking a consequence to blocking overstimulating sensory stimulus? #neurodiversity #autism #autistic #monotropicthinking https://t.co/jsr2bwHqNy","<hashtag> asking autistics </hashtag> - monotropic thinking is the theory that autistic people focus on small detail , whilst blocking the ' bigger picture ' . is monotropic thinking a consequence to blocking overstimulating sensory stimulus ? <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> autistic </hashtag> <hashtag> mono tropic thinking </hashtag> <url>"
2509,1467796020310519810,"1 WEEK! Secure your place now by messaging us! Any further enquiries please DM or reply to the tweet🌈⚽😁

#manunited #mufc #manutd #neurodiversity #autism #autismawareness #autistic #adhd #adhdawareness #mentalhealth #mentalhealthsupport #mentalhealthawareness https://t.co/z68t22VCT9",<number> <allcaps> week </allcaps> ! secure your place now by messaging us ! any further enquiries please dm or reply to the tweet 🌈 ⚽ 😁 <hashtag> man united </hashtag> <hashtag> mufc </hashtag> <hashtag> man utd </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> autism awareness </hashtag> <hashtag> autistic </hashtag> <hashtag> adhd </hashtag> <hashtag> adhd awareness </hashtag> <hashtag> mental health </hashtag> <hashtag> mental health support </hashtag> <hashtag> mental health awareness </hashtag> <url>
2511,1467795768304152577,"@HPsiEqualsEPsi @CaternNada @LKrauss1 @nationalpost We tried to Holocaust the Navajo in late 1800s, then in 1940s they won the naval war in the pacific for us as code talkers. So diversity wins wars. So go with as many as possible—racial, gender, neurodiversity, language, faith, whatever—there’s more to intelligence than scores","<user> <user> <user> <user> we tried to holocaust the navajo in late 1 8 0 0 s , then in 1 9 4 0 s they won the naval war in the pacific for us as code talkers . so diversity wins wars . so go with as many as possible — racial , gender , neurodiversity , language , faith , whatever — there ’ s more to intelligence than scores"
2512,1467795713014702080,"@AustinPSheehan Its quite possible.
You're a lot younger than me. No one had even heard of neurodiversity in my day. I had no idea what was going on.
Do you disclose ND? or don't and get negative judgement?
Maybe  you could try to sell your unique perspective and style as an asset?",<user> its quite possible . you are a lot younger than me . no one had even heard of neurodiversity in my day . i had no idea what was going on . do you disclose nd ? or do not and get negative judgement ? maybe you could try to sell your unique perspective and style as an asset ?
2516,1467791605314764804,@socfuture @DHSCgovuk Thx @socfuture for this call for change. My forthcoming book 'In Defence of the Naughty Child - understanding sensory sensitivity'  speaks re 1 small yet significant sector whose future will be  impacted when we think and respond differently. #greyzonekids #neurodiversity,<user> <user> thx <user> for this call for change . my forthcoming book ' in defence of the naughty child - understanding sensory sensitivity ' speaks re <number> small yet significant sector whose future will be impacted when we think and respond differently . <hashtag> grey zone kids </hashtag> <hashtag> neurodiversity </hashtag>
2519,1467791102740774915,"December 6, 2021
Today’s doodle is all about #neurodiversity. This doodle represents my life as a mum of a neurodivergent child. The highs and lows, the beauty and the darkness, the joys and being in total awe of how your child’s amazing mind works! 
 #doodleadventcalendar https://t.co/8Fbm8knkJC","<date> today ’ s doodle is all about <hashtag> neurodiversity </hashtag> . this doodle represents my life as a mum of a neurodivergent child . the highs and lows , the beauty and the darkness , the joys and being in total awe of how your child ’ s amazing mind works ! <hashtag> doodle advent calendar </hashtag> <url>"
2523,1467789925827457026,"Interesting post by @BryonyShannon. The same concern for language matters in every field of work, including parenting, education and services that support children who do not 'fit into the box' of what society deems as 'normal'. #greyzonekids #Neurodiversity https://t.co/hSp8AoY7Wz","interesting post by <user> . the same concern for language matters in every field of work , including parenting , education and services that support children who do not ' fit into the box ' of what society deems as ' normal ' . <hashtag> grey zone kids </hashtag> <hashtag> neurodiversity </hashtag> <url>"
2525,1467788788311154688,"For Blog #131, I discuss why gift cards are a popular stress-free choice for anyone during the holidays whether they are neurodiverse or neurotypical:

https://t.co/RgiPim8oR0

@AutismTree @ucfoundation

#AUTISM #NEURODIVERSITY #INCLUSION #DISABILITY #EQUALITY #HOLIDAYSEASON2021","for blog # <number> , i discuss why gift cards are a popular stress - free choice for anyone during the holidays whether they are neurodiverse or neurotypical : <url> <user> <user> <hashtag> autism </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> inclusion </hashtag> <hashtag> disability </hashtag> <hashtag> equality </hashtag> <hashtag> holidayseason 2021 </hashtag>"
2527,1467788505325748227,"Neurodiversity and Workplace Jargon 

Read more in our blog https://t.co/07yVIeEEl3

#Neurodiversity #NeurodiversityAtWork #NeurodiversityUnderstood https://t.co/MBPWtrYSfJ",neurodiversity and workplace jargon read more in our blog <url> <hashtag> neurodiversity </hashtag> <hashtag> neurodiversity at work </hashtag> <hashtag> neurodiversity understood </hashtag> <url>
2535,1467782096911577090,"Join the wonderful @WalkerSensei @littlehux @KRMoorhead for the next @CHASE_DTP TCW event this Thursday: Neurodiversity and the University. I am hopping with excitement!
https://t.co/JJhGEBZwvK @SussexEnglish @UniKent
@uealdc @SOASEvents @GoldsmithsEng @birkbeck_ETC @Uni_of_Essex",join the wonderful <user> <user> <user> for the next <user> <allcaps> tcw </allcaps> event this thursday : neurodiversity and the university . i am hopping with excitement ! <url> <user> <user> <user> <user> <user> <user> <user>
2537,1467781688088580098,"Neurodiversity and Preparing for January Exams
It’s a great time to start preparing and working revision into those schedules as education takes its winter break.
https://t.co/PzKNN0WkNk https://t.co/fIiqL0u6xF",neurodiversity and preparing for january exams it ’ s a great time to start preparing and working revision into those schedules as education takes its winter break . <url> <url>
2542,1467777047581716483,@sugataraju Was wonderful to meet you yesterday at Bookworm along with Ferose. Also great that I could share a copy of Not That Different - India’s first comic book on neurodiversity with you.Would love to be in touch! Do let me know your email id :),<user> was wonderful to meet you yesterday at bookworm along with ferose . also great that i could share a copy of not that different - india ’ s first comic book on neurodiversity with you . would love to be in touch ! do let me know your email id <happy>
