,tweet_id,text,tokenized_text
3597,1281876316149686272,"Check out our Eventbrite page to see the events we have lined up in the coming months - let us know which event you're interested in attending! 

https://t.co/rT8UiNlyRo

#ADHD #Neurodiversity #webinars #seminars",check out our eventbrite page to see the events we have lined up in the coming months - let us know which event you are interested in attending ! <url> <hashtag> adhd </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> webinars </hashtag> <hashtag> seminars </hashtag>
3600,1281870027122237440,@_bobbiegardner I feel you on this. Had similar “good meetings” that went nowhere on neurodiversity. Makes me think I’m an embodied tickbox. I hope things change for you!,<user> i feel you on this . had similar “ good meetings ” that went nowhere on neurodiversity . makes me think i ’ m an embodied tickbox . i hope things change for you !
3601,1281869626750763008,"I'm wanting to add a list of boks celebrating neurodiversity to my recomm book lists.  What would you recommend to readers that you've enjoyed, found useful?  Fiction or Non-Fiction!  :) https://t.co/Td9joPt1yV","i am wanting to add a list of boks celebrating neurodiversity to my recomm book lists . what would you recommend to readers that you have enjoyed , found useful ? fiction or non - fiction ! <happy> <url>"
3604,1281864952295206912,"@V4NHEUSENS dw it’s not offensive at all!! i have ocd and i consider myself neurodivergent because it’s a neurological disorder. but i think it depends on if you use the older definition of neurodiversity, which is basically just adhd and autism, or this one: https://t.co/pUjKYhL1mM","<user> dw it ’ s not offensive at all ! <repeated> i have ocd and i consider myself neurodivergent because it ’ s a neurological disorder . but i think it depends on if you use the older definition of neurodiversity , which is basically just adhd and autism , or this one : <url>"
3605,1281855453182361600,"#Neurodiversity #Pride. My daughter, dxed with ""borderline"" IQ and ""hyperlexia"", not only passed 1st yr Uni, (which she left as it didn't fit her talents), but has now nearly finished the entire #TheWestWing series. How many ppl can claim the IQ to finish that? I know I can't.","<hashtag> neurodiversity </hashtag> <hashtag> pride </hashtag> . my daughter , dxed with "" borderline "" iq and "" hyperlexia "" , not only passed 1 st yr uni , ( which she left as it did not fit her talents ) , but has now nearly finished the entire <hashtag> the west wing </hashtag> series . how many ppl can claim the iq to finish that ? i know i can not ."
3606,1281845873417187329,"My coping mechanisms, neurodiversity, comfort items and behaviors being childish or childlike =/= being less serious or capable","my coping mechanisms , neurodiversity , comfort items and behaviors being childish or childlike <annoyed> = being less serious or capable"
3607,1281844673661726720,"Is it me, or my #ADHD ? I regularly get famous people mixed up in my mind. Example: I read “Ann Coulter,” saw a photo of Ann Coulter, but was convinced the thing was about Kellyanne Conway. Just me? #NeurodiverseSquad #Neurodiversity #adhdisreal","is it me , or my <hashtag> adhd </hashtag> ? i regularly get famous people mixed up in my mind . example : i read “ ann coulter , ” saw a photo of ann coulter , but was convinced the thing was about kellyanne conway . just me ? <hashtag> neurodiverse squad </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> adhd is real </hashtag>"
3609,1281839817437962240,@maximarshal there are definitely overlaps in some behaviours between the two and various similarities in symptoms. it’s not an ignorant question at all.  neurodiversity is a spectrum just like anything else.,<user> there are definitely overlaps in some behaviours between the two and various similarities in symptoms . it ’ s not an ignorant question at all . neurodiversity is a spectrum just like anything else .
3613,1281820660390490118,"@R_J_Chapman @JanineBooth Im with Robert. I coined #neurodiversity specifically to name a new category to add to #Intersectional analysis. ND is a sociological tool not a medical term like #Autism,a possibly shortlived medical label emerging from its historical era and the requiremnts of the Welfare State","<user> <user> im with robert . i coined <hashtag> neurodiversity </hashtag> specifically to name a new category to add to <hashtag> intersectional </hashtag> analysis . nd is a sociological tool not a medical term like <hashtag> autism </hashtag> , a possibly shortlived medical label emerging from its historical era and the requiremnts of the welfare state"
3614,1281816720395522050,@nytimes Americans are awful when it comes to recognising neurodiversity and assisting the disabled community. A universal basic income and hiring quotas would go a long way in assisting the disabled communities.,<user> americans are awful when it comes to recognising neurodiversity and assisting the disabled community . a universal basic income and hiring quotas would go a long way in assisting the disabled communities .
3622,1281795718878044164,"@MalikSana28 Eric, 3rd'ish (long story) year PhD student at Central Michigan University in the Educational Leadership program. Studying neurodiversity in higher ed. Also a full time IT guy, husband, and dad.","<user> eric , 3 rd ' ish ( long story ) year phd student at central michigan university in the educational leadership program . studying neurodiversity in higher ed . also a full time it guy , husband , and dad ."
3623,1281793596207722497,A charitable coffee shop helping neurodiverse teens in Denver needs our help https://t.co/f29d4TPUR1,a charitable coffee shop helping neurodiverse teens in denver needs our help <url>
3624,1281791450343186433,@paola__lazaro gained a lifelong fan in me this evening.  Thank you for proudly discussing neurodiversity and the struggles you’ve overcome. I’m neurodiverse and you made me cry happy tears tonight.  Love and acceptance.  ❤️ https://t.co/XfEFqaDxja,<user> gained a lifelong fan in me this evening . thank you for proudly discussing neurodiversity and the struggles you ’ ve overcome . i ’ m neurodiverse and you made me cry happy tears tonight . love and acceptance . ❤️ <url>
3625,1281790339909595136,@paola__lazaro @HilarieBurton @JDMorgan @fridaynightamc I cried happy tears when you discussed neurodiversity and people with disabilities being rock stars in their careers.  I’m neurodiverse and it means a lot to feel accepted and valued.  Thank you.,<user> <user> <user> <user> i cried happy tears when you discussed neurodiversity and people with disabilities being rock stars in their careers . i ’ m neurodiverse and it means a lot to feel accepted and valued . thank you .
3629,1281775110458937345,"I was emotionally(sexually?) stunted and wasn't attracted to any guy until I hit my late 20's. Couldn't for the life of me understand the concept of celebrity crushes
What's your experience been in this regard?

#AskingAutistics #openlyautistic #NeurodiverseSquad #Neurodiversity",i was emotionally ( sexually ? ) stunted and wasn ' t attracted to any guy until i hit my late <number> ' s . could not for the life of me understand the concept of celebrity crushes what ' s your experience been in this regard ? <hashtag> asking autistics </hashtag> <hashtag> openly autistic </hashtag> <hashtag> neurodiverse squad </hashtag> <hashtag> neurodiversity </hashtag>
3633,1281770380559036416,"""If we can resist the urge not to change the different learners, but instead take a step back and appreciate them, I’m convinced we can all learn a great deal. Here are five lessons that changed my life, personally and professionally, when I did so."" https://t.co/SFTieOVWT5",""" if we can resist the urge not to change the different learners , but instead take a step back and appreciate them , i ’ m convinced we can all learn a great deal . here are five lessons that changed my life , personally and professionally , when i did so . "" <url>"
3637,1281758855484051458,"My revelation for today: I am enough. If I keep failing, it is NOT because I am inadequate. It is because the current system is inadequate for neurodiversity. It is because I do not have the support I need to succeed. But I AM ENOUGH. https://t.co/zvLuQ3DUsF","my revelation for today : i am enough . if i keep failing , it is <allcaps> not </allcaps> because i am inadequate . it is because the current system is inadequate for neurodiversity . it is because i do not have the support i need to succeed . but <allcaps> i am enough </allcaps> . <url>"
3641,1281753700155953152,"tw// ableism

people using their neurodiversity as an excuse for these bullshit genders and pronouns is a load of shit — no ❤ https://t.co/maEAli5enc",tw / / ableism people using their neurodiversity as an excuse for these bullshit genders and pronouns is a load of shit — no ❤ <url>
3644,1281751196764602369,"Amazing discussion w/ @diversencannes, ""D&amp;I is in MY DNA – My Difference Makes a Difference."" We discussed neurodiversity, the process of covering, &amp; how using science &amp; empathy can create more inclusive workplaces for the NOW and FUTURE. Thank you @lmigno!!
#inkwellbeachcannes https://t.co/dz10DlWtMl","amazing discussion w / <user> , "" d & i is in <allcaps> my dna </allcaps> – my difference makes a difference . "" we discussed neurodiversity , the process of covering , & how using science & empathy can create more inclusive workplaces for the <allcaps> now </allcaps> and <allcaps> future </allcaps> . thank you <user> ! <repeated> <hashtag> inkwell beach cannes </hashtag> <url>"
